Selected,LoanNr_ChkDgt,NAICS,ApprovalDate,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,DisbursementDate,DisbursementGross,ChgOffPrinGr,GrAppv,SBA_Appv,New,RealEstate,Portion,Recession,daysterm,xx,Default
0,1675155004,531210,16854,2006,84,1,1.0,0,1,0,1,16891.0,50000,0,25000,12500,0,0,0.5,0,2520,19411.0,0
0,1675225001,532490,16854,2006,84,1,2.0,0,1,0,1,16891.0,29000,0,10000,5000,1,0,0.5,0,2520,19411.0,0
0,1676165009,531210,16854,2006,58,5,2.0,1,5,0,1,16891.0,25000,20198,25000,21250,1,0,0.85,0,1740,18631.0,1
1,1680735006,531311,16856,2006,59,5,2.0,0,5,0,1,16891.0,50000,49995,50000,25000,1,0,0.5,0,1770,18661.0,1
1,1682495010,531210,16859,2006,37,30,2.0,2,30,0,1,16891.0,25000,14733,25000,12500,1,0,0.5,1,1110,18001.0,1
0,1682745002,531312,16859,2006,61,1,2.0,0,1,0,1,16891.0,77872,39444,41000,20500,1,0,0.5,0,1830,18721.0,1
0,1682915005,531320,16859,2006,65,2,1.0,3,2,0,1,16891.0,25000,23373,25000,12500,0,0,0.5,0,1950,18841.0,1
1,1683875008,532490,16860,2006,84,1,1.0,3,1,0,1,16891.0,452942,0,100000,50000,0,0,0.5,0,2520,19411.0,0
0,1686755002,531210,16861,2006,42,13,1.0,1,13,0,1,16891.0,64500,44950,45000,22500,0,0,0.5,0,1260,18151.0,1
0,1689965001,532210,16862,2006,84,2,1.0,0,2,0,1,16982.0,123471,0,50000,25000,0,0,0.5,0,2520,19502.0,0
1,1692995000,531390,16863,2006,32,2,2.0,0,2,0,1,16891.0,37064,1963,36000,18000,1,0,0.5,1,960,17851.0,1
1,1693895007,532490,16866,2006,24,5,1.0,2,5,0,1,16921.0,92929,42580,50000,25000,0,0,0.5,1,720,17641.0,1
1,1694275000,532490,16866,2006,23,3,1.0,0,3,0,1,16891.0,20000,9210,20000,10000,0,0,0.5,1,690,17581.0,1
1,1695765007,531210,16867,2006,61,1,1.0,0,1,0,1,16891.0,50000,42170,50000,25000,0,0,0.5,0,1830,18721.0,1
1,1703736006,532291,16901,2006,240,19,1.0,6,19,1,1,17057.0,1117000,0,1117000,1117000,0,1,1.0,0,7200,24257.0,0
0,1706335003,531210,16872,2006,36,1,1.0,0,1,0,1,16891.0,14356,8704,10000,5000,0,0,0.5,1,1080,17971.0,1
1,1715835002,531210,16876,2006,61,1,1.0,0,1,0,1,16921.0,17900,10000,10000,5000,0,0,0.5,0,1830,18751.0,1
1,1717255009,531320,16877,2006,60,4,2.0,1,4,0,1,16891.0,100000,85306,100000,50000,1,0,0.5,0,1800,18691.0,1
0,1719646008,531210,16902,2006,283,24,1.0,21,3,1,1,16921.0,1067000,527577,1067000,800250,0,1,0.75,0,8490,25411.0,1
1,1724606001,531210,16902,2006,56,4,1.0,0,4,1,2,16921.0,62092,27308,30000,15000,0,0,0.5,0,1680,18601.0,1
0,1725335009,531210,16882,2006,29,31,1.0,6,31,0,1,16921.0,133736,49091,50000,25000,0,0,0.5,1,870,17791.0,1
0,1726135010,532111,16882,2006,84,3,1.0,0,3,0,1,17135.0,50000,0,50000,25000,0,0,0.5,0,2520,19655.0,0
0,1729145008,531120,16883,2006,84,2,2.0,0,2,0,1,17531.0,181219,0,50000,25000,1,0,0.5,0,2520,20051.0,0
0,1730835000,531390,16884,2006,84,2,1.0,1,3,0,1,16921.0,89186,0,30000,15000,0,0,0.5,0,2520,19441.0,0
0,1733575000,531312,16887,2006,84,1,1.0,1,2,0,1,17044.0,118885,0,49000,24500,0,0,0.5,0,2520,19564.0,0
0,1739246003,531210,16903,2006,24,2,1.0,0,2,1,1,16921.0,399602,0,200000,100000,0,0,0.5,1,720,17641.0,0
0,1744195010,531210,16891,2006,71,1,1.0,0,1,0,1,16921.0,10000,10000,10000,5000,0,0,0.5,0,2130,19051.0,1
0,1746135007,531390,16894,2006,64,5,1.0,3,5,0,1,16921.0,25000,23403,25000,12500,0,0,0.5,0,1920,18841.0,1
0,1750875009,531210,16896,2006,35,1,1.0,0,1,0,1,17013.0,12414,4476,10000,5000,0,0,0.5,1,1050,18063.0,1
1,1752085001,531210,16897,2006,55,7,1.0,3,7,0,1,16952.0,171248,99318,100000,50000,0,0,0.5,0,1650,18602.0,1
0,1756465005,531210,16899,2006,84,1,2.0,0,1,0,1,16982.0,73000,0,63000,31500,1,0,0.5,0,2520,19502.0,0
1,1757185006,531210,16901,2006,48,3,1.0,0,3,0,1,16952.0,15100,9900,10000,5000,0,0,0.5,0,1440,18392.0,1
1,1757975007,531110,16901,2006,84,1,1.0,0,1,0,1,16952.0,89313,0,45000,22500,0,0,0.5,0,2520,19472.0,0
1,1758685005,531210,16902,2006,61,38,1.0,0,38,0,1,16952.0,98493,40704,50000,25000,0,0,0.5,0,1830,18782.0,1
0,1759074005,533110,13872,1998,120,1,2.0,0,0,1,0,13999.0,100000,0,100000,80000,1,0,0.8,1,3600,17599.0,0
0,1764685001,532490,16904,2006,5,1,2.0,0,1,0,1,17013.0,14121,1580,10000,5000,1,0,0.5,0,150,17163.0,0
1,1769135010,532490,16908,2006,9,4,1.0,2,4,0,1,16921.0,25000,8471,25000,21250,0,0,0.85,0,270,17191.0,1
0,1769775003,531390,16908,2006,22,1,1.0,0,1,0,1,16921.0,23037,5491,15000,7500,0,0,0.5,1,660,17581.0,1
1,1771165007,531210,16909,2006,84,1,1.0,0,1,0,1,16952.0,25000,0,25000,12500,0,0,0.5,0,2520,19472.0,0
0,1771435005,531210,16909,2006,52,1,2.0,0,1,0,1,16982.0,30000,27275,30000,15000,1,0,0.5,0,1560,18542.0,1
1,1775436009,531210,16908,2006,300,8,1.0,4,4,1,1,16921.0,990000,0,990000,742500,0,1,0.75,0,9000,25921.0,0
0,1777965001,531390,16912,2006,68,3,1.0,0,3,0,1,16952.0,25000,24229,25000,12500,0,0,0.5,0,2040,18992.0,1
1,1778035006,531390,16912,2006,84,1,1.0,1,1,0,1,16952.0,25000,0,25000,12500,0,0,0.5,0,2520,19472.0,0
1,1782134008,532230,13892,1998,120,1,1.0,0,0,1,0,13938.0,105000,0,105000,78750,0,0,0.75,1,3600,17538.0,0
0,1791255007,532420,16918,2006,120,15,1.0,0,15,0,1,16952.0,1525000,0,1525000,1143750,0,0,0.75,0,3600,20552.0,0
0,1793745005,531190,16919,2006,84,2,1.0,1,2,0,2,16952.0,50000,0,50000,42500,0,0,0.85,0,2520,19472.0,0
0,1798115003,531210,16923,2006,120,3,2.0,2,5,0,1,17044.0,278400,0,278400,208800,1,0,0.75,0,3600,20644.0,0
1,1802786005,531320,16911,2006,35,4,1.0,0,4,1,1,16952.0,26582,6651,10000,5000,0,0,0.5,1,1050,18002.0,1
1,1804286001,531210,16911,2006,84,2,2.0,0,2,1,2,16921.0,10000,0,10000,5000,1,0,0.5,0,2520,19441.0,0
0,1814336007,532230,16912,2006,50,5,1.0,1,5,1,1,16952.0,100000,94880,100000,50000,0,0,0.5,0,1500,18452.0,1
1,1814346010,531210,16912,2006,84,3,2.0,0,3,1,1,16952.0,62000,0,62000,31000,1,0,0.5,0,2520,19472.0,0
0,1818185000,531311,16933,2006,120,150,1.0,0,0,0,2,16952.0,2000000,0,2000000,1500000,0,0,0.75,0,3600,20552.0,0
0,1818795006,531210,16936,2006,63,14,1.0,6,14,0,1,16982.0,50000,46028,50000,25000,0,0,0.5,0,1890,18872.0,1
1,1823175002,531210,16937,2006,51,5,2.0,0,5,0,1,16952.0,39384,24245,25000,12500,1,0,0.5,0,1530,18482.0,1
0,1823355008,531210,16938,2006,44,2,1.0,3,2,0,1,16982.0,60057,22498,25000,12500,0,0,0.5,0,1320,18302.0,1
0,1828455002,531190,16940,2006,84,2,1.0,3,2,0,1,16982.0,15000,0,15000,7500,0,0,0.5,0,2520,19502.0,0
0,1829305005,532299,16940,2006,45,4,2.0,0,4,0,1,17074.0,21689,9578,10000,5000,1,0,0.5,0,1350,18424.0,1
0,1831455003,531210,16943,2006,45,4,1.0,0,4,0,1,16952.0,70015,49478,50000,25000,0,0,0.5,0,1350,18302.0,1
0,1833025007,531210,16943,2006,84,8,1.0,3,11,0,1,17044.0,110174,0,50000,25000,0,0,0.5,0,2520,19564.0,0
1,1836415001,531311,16945,2006,37,10,1.0,3,10,0,1,16982.0,160000,100000,100000,50000,0,0,0.5,0,1110,18092.0,1
0,1836555008,532490,16945,2006,69,1,2.0,4,5,0,1,16982.0,184101,0,360000,270000,1,0,0.75,0,2070,19052.0,0
1,1836605010,532490,16945,2006,32,1,2.0,4,5,0,1,17105.0,100000,0,100000,85000,1,0,0.85,1,960,18065.0,0
0,1839886004,531320,16916,2006,2,4,1.0,2,4,1,1,16952.0,92900,39700,40000,20000,0,0,0.5,0,60,17012.0,1
1,1841775009,531210,16947,2006,62,1,1.0,0,1,0,1,16982.0,50000,44319,50000,25000,0,0,0.5,0,1860,18842.0,1
1,1842966005,531210,16916,2006,84,1,1.0,0,1,1,1,17074.0,109842,0,30000,15000,0,0,0.5,0,2520,19594.0,0
1,1845285001,531210,16951,2006,24,12,1.0,0,12,0,1,17074.0,77200,21928,35000,17500,0,0,0.5,1,720,17794.0,1
0,1846605003,531210,16952,2006,58,2,1.0,1,2,0,1,16982.0,50000,43847,50000,25000,0,0,0.5,0,1740,18722.0,1
0,1848715005,531390,16952,2006,84,2,1.0,0,2,0,1,16982.0,164554,0,50000,25000,0,0,0.5,0,2520,19502.0,0
0,1851575001,531390,16954,2006,51,12,1.0,3,12,0,1,16982.0,50000,37140,50000,25000,0,0,0.5,0,1530,18512.0,1
1,1851615000,531320,16954,2006,84,4,1.0,2,4,0,1,16982.0,25000,0,25000,12500,0,0,0.5,0,2520,19502.0,0
0,1854955003,531390,16957,2006,38,3,1.0,0,3,0,1,16982.0,18063,9703,10000,5000,0,0,0.5,0,1140,18122.0,1
0,1855775010,531210,16957,2006,50,2,1.0,0,2,0,1,16982.0,55000,35000,35000,17500,0,0,0.5,0,1500,18482.0,1
1,1860855004,531210,16959,2006,84,1,1.0,0,1,0,1,16982.0,20000,0,10000,5000,0,0,0.5,0,2520,19502.0,0
1,1861405000,531210,16959,2006,55,10,1.0,0,10,0,1,17074.0,64000,35000,35000,17500,0,0,0.5,0,1650,18724.0,1
1,1866075007,531210,16961,2006,58,13,1.0,1,13,0,1,16982.0,159500,99500,100000,50000,0,0,0.5,0,1740,18722.0,1
1,1866096009,531210,16918,2006,54,1,1.0,0,1,1,1,16921.0,165193,45818,50000,25000,0,0,0.5,0,1620,18541.0,1
1,1868035010,531311,16964,2006,64,2,1.0,0,2,0,1,17013.0,105000,30573,35000,17500,0,0,0.5,0,1920,18933.0,1
0,1870705009,532230,16965,2006,84,1,1.0,1,1,0,1,18078.0,5000,0,5000,2500,0,0,0.5,0,2520,20598.0,0
1,1872315003,531390,16966,2006,84,1,1.0,0,1,0,1,17044.0,10000,0,10000,5000,0,0,0.5,0,2520,19564.0,0
1,1872736007,532420,16918,2006,120,23,1.0,0,23,1357,1,16952.0,1000000,0,1000000,750000,0,0,0.75,0,3600,20552.0,0
0,1873115004,531210,16966,2006,84,2,1.0,0,2,0,1,16982.0,25000,0,25000,12500,0,0,0.5,0,2520,19502.0,0
0,1873155005,531210,16966,2006,84,2,1.0,0,2,0,1,17409.0,25015,0,25000,12500,0,0,0.5,0,2520,19929.0,0
1,1873805010,531210,16966,2006,64,2,2.0,0,2,0,1,17013.0,10000,10000,10000,5000,1,0,0.5,0,1920,18933.0,1
0,1875965005,531120,16967,2006,120,1,2.0,5,6,0,1,17013.0,320000,0,320000,240000,1,0,0.75,0,3600,20613.0,0
0,1876445004,531320,16967,2006,59,2,1.0,1,3,0,1,17013.0,33967,16557,20000,10000,0,0,0.5,0,1770,18783.0,1
1,1878685010,531390,16968,2006,23,3,1.0,3,3,0,1,16982.0,84349,31833,35000,17500,0,0,0.5,1,690,17672.0,1
0,1878765010,531311,16968,2006,84,6,2.0,10,6,0,1,18078.0,5000,0,5000,2500,1,0,0.5,0,2520,20598.0,0
1,1885645007,531210,16973,2006,60,2,1.0,2,4,0,1,16982.0,28000,0,28000,14000,0,0,0.5,0,1800,18782.0,0
0,1886095010,531390,16973,2006,84,1,1.0,0,1,0,1,16982.0,263954,0,40000,20000,0,0,0.5,0,2520,19502.0,0
0,1891726010,531210,16919,2006,240,1,1.0,9,0,1,1,16994.0,454000,0,454000,454000,0,1,1.0,0,7200,24194.0,0
0,1894415010,532299,16979,2006,65,1,1.0,2,1,0,1,16982.0,40000,35000,35000,17500,0,0,0.5,0,1950,18932.0,1
1,1894625003,531390,16979,2006,84,2,1.0,1,3,0,1,17044.0,11975,0,10000,5000,0,0,0.5,0,2520,19564.0,0
0,1899965010,531210,16981,2006,84,3,2.0,0,3,0,2,18109.0,5000,0,5000,2500,1,0,0.5,0,2520,20629.0,0
0,1900586008,532490,16922,2006,84,1,1.0,0,1,1,1,16952.0,89947,0,35000,17500,0,0,0.5,0,2520,19472.0,0
1,1903926009,532490,16923,2006,90,2,1.0,1,1,1,1,16952.0,125000,0,125000,106250,0,0,0.85,0,2700,19652.0,0
0,1904875002,531210,16985,2006,51,7,1.0,0,7,0,1,17135.0,75000,35000,35000,17500,0,0,0.5,0,1530,18665.0,1
1,1907795008,531210,16988,2006,42,13,1.0,0,13,0,1,17044.0,64000,30588,35000,17500,0,0,0.5,0,1260,18304.0,1
1,1908466001,532292,16923,2006,44,1,2.0,0,1,1,1,16952.0,9500,3533,5500,2750,1,0,0.5,0,1320,18272.0,1
0,1908656010,531210,16923,2006,240,35,1.0,10,0,18000,1,16994.0,161000,0,167000,167000,0,1,1.0,0,7200,24194.0,0
1,1912144010,532111,13955,1998,109,6,1.0,0,0,1,0,14122.0,808600,0,970000,727500,0,0,0.75,0,3270,17392.0,0
1,1917565002,532299,16994,2006,300,2,2.0,2,2,0,2,17044.0,76500,0,76500,65025,1,1,0.85,0,9000,26044.0,0
1,1917645002,532299,16994,2006,84,2,2.0,2,2,0,2,17044.0,12500,0,12500,10625,1,0,0.85,0,2520,19564.0,0
1,1917655005,532299,16994,2006,60,2,2.0,2,2,0,2,17044.0,10000,0,10000,8500,1,0,0.85,0,1800,18844.0,0
0,1918846001,531210,16924,2006,240,9,1.0,2,0,1,1,17029.0,404000,0,404000,404000,0,1,1.0,0,7200,24229.0,0
0,1919105008,531390,16995,2006,55,3,1.0,0,3,0,1,17105.0,58000,35000,35000,17500,0,0,0.5,0,1650,18755.0,1
0,1919965008,531311,16995,2006,43,2,1.0,0,2,0,1,17044.0,15000,9830,10000,5000,0,0,0.5,0,1290,18334.0,1
1,1924615002,531210,16999,2006,84,7,1.0,0,7,0,1,17044.0,15000,0,15000,7500,0,0,0.5,0,2520,19564.0,0
0,1928525007,531210,17001,2006,84,1,1.0,0,1,0,1,17074.0,25000,0,25000,12500,0,0,0.5,0,2520,19594.0,0
0,1933915000,531210,17006,2006,84,2,1.0,0,2,0,1,17074.0,100000,0,100000,50000,0,0,0.5,0,2520,19594.0,0
0,1935285005,531210,17006,2006,60,1,2.0,0,1,0,1,17013.0,23000,22998,23000,11500,1,0,0.5,0,1800,18813.0,1
0,1939816002,531210,16925,2006,279,12,1.0,0,12,1,1,16952.0,441000,181156,441000,330750,0,1,0.75,0,8370,25322.0,1
0,1943516009,531210,16925,2006,60,10,1.0,2,10,1,1,16982.0,110000,90000,100000,50000,0,0,0.5,0,1800,18782.0,1
1,1953595008,531210,17016,2006,36,1,2.0,0,1,0,2,17044.0,109368,0,50000,25000,1,0,0.5,0,1080,18124.0,0
0,1955986007,531210,16926,2006,240,5,1.0,10,0,1,1,17029.0,344000,0,344000,344000,0,1,1.0,0,7200,24229.0,0
0,1960095009,531320,17021,2006,56,1,1.0,0,1,0,1,17044.0,10000,10000,10000,5000,0,0,0.5,0,1680,18724.0,1
0,1960805008,531210,17022,2006,62,1,1.0,0,1,0,1,17044.0,34200,23200,24000,12000,0,0,0.5,0,1860,18904.0,1
0,1968385007,531320,17027,2006,61,15,1.0,0,15,0,1,17074.0,162394,94561,100000,50000,0,0,0.5,0,1830,18904.0,1
1,1978526001,531210,16930,2006,240,1,2.0,15,0,89658,1,17085.0,547000,0,547000,547000,1,1,1.0,0,7200,24285.0,0
1,1983615002,531311,17036,2006,47,10,1.0,0,10,0,1,17044.0,150000,85000,85000,42500,0,0,0.5,0,1410,18454.0,1
0,1985375006,531210,17037,2006,9,1,1.0,4,1,0,1,17105.0,100000,20484,100000,50000,0,0,0.5,0,270,17375.0,1
0,1993835002,531210,17042,2006,84,2,1.0,2,4,0,1,17105.0,48204,0,48000,24000,0,0,0.5,0,2520,19625.0,0
0,1994155001,531390,17042,2006,70,2,1.0,0,2,0,1,17044.0,44581,22353,30000,15000,0,0,0.5,0,2100,19144.0,1
0,1994995006,531210,17043,2006,84,1,1.0,0,1,0,1,17074.0,16000,0,16000,8000,0,0,0.5,0,2520,19594.0,0
0,1995895002,531320,17043,2006,72,8,2.0,5,13,0,1,17074.0,309056,0,150000,75000,1,0,0.5,0,2160,19234.0,0
0,1999925006,531320,17045,2006,84,3,1.0,1,4,0,1,17074.0,43922,0,25000,12500,0,0,0.5,0,2520,19594.0,0
0,2002525008,531210,17049,2006,84,3,1.0,0,3,0,1,17256.0,78180,0,20000,10000,0,0,0.5,0,2520,19776.0,0
0,2004445001,531210,17050,2006,68,4,2.0,2,6,0,1,17105.0,33528,30000,30000,15000,1,0,0.5,0,2040,19145.0,1
0,2007146007,532490,16933,2006,84,11,1.0,0,11,1,1,17013.0,15000,0,15000,7500,0,0,0.5,0,2520,19533.0,0
1,2007865004,531390,17052,2006,66,3,1.0,2,3,0,1,17105.0,75000,71384,75000,37500,0,0,0.5,0,1980,19085.0,1
1,2010596003,531210,16933,2006,259,2,1.0,2,2,1,1,17013.0,502530,190658,521538,391153,0,1,0.749999041,0,7770,24783.0,1
1,2020785009,531390,17059,2006,44,1,1.0,0,1,0,1,17074.0,132480,29016,29600,14800,0,0,0.5,0,1320,18394.0,1
0,2028605006,531210,17064,2006,65,1,1.0,0,1,0,1,17074.0,15000,14139,15000,12750,0,0,0.85,0,1950,19024.0,1
1,2029165007,531210,17065,2006,55,5,1.0,2,5,0,1,17105.0,50000,41569,50000,25000,0,0,0.5,0,1650,18755.0,1
1,2031824007,532111,14003,1998,84,21,2.0,0,0,1,0,14060.0,100000,0,100000,80000,1,0,0.8,0,2520,16580.0,0
0,2032135010,531390,17066,2006,45,6,1.0,0,6,0,1,17105.0,121612,49701,50000,25000,0,0,0.5,0,1350,18455.0,1
0,2035326010,531390,16938,2006,240,2,1.0,1,2,1,1,16994.0,150000,0,150000,150000,0,1,1.0,0,7200,24194.0,0
1,2040885001,531210,17071,2006,84,1,1.0,0,1,0,1,17105.0,15000,0,15000,7500,0,0,0.5,0,2520,19625.0,0
1,2048576003,531210,16940,2006,240,100,2.0,50,0,1,1,17029.0,785000,0,785000,785000,1,1,1.0,0,7200,24229.0,0
0,2051944005,532230,14011,1998,84,6,1.0,0,0,1,0,14030.0,27000,0,27000,13500,0,0,0.5,0,2520,16550.0,0
1,2058724001,532120,14013,1998,120,20,1.0,0,0,1,0,14030.0,1000000,0,1000000,750000,0,0,0.75,1,3600,17630.0,0
0,2061995009,531210,17084,2007,84,1,2.0,0,1,0,1,17105.0,13000,0,10000,5000,1,0,0.5,0,2520,19625.0,0
1,2065965008,532299,17086,2007,84,1,1.0,0,1,0,1,17135.0,25000,0,25000,12500,0,0,0.5,0,2520,19655.0,0
0,2066455010,531210,17086,2007,84,1,1.0,0,1,0,1,17135.0,62758,0,33000,16500,0,0,0.5,0,2520,19655.0,0
1,2069326008,531210,16945,2006,99,1,2.0,1,1,1,1,17013.0,60000,49121,60000,30000,1,0,0.5,0,2970,19983.0,1
1,2071176010,532490,16945,2006,35,3,1.0,0,3,1,2,16982.0,62933,25680,30000,15000,0,0,0.5,1,1050,18032.0,1
0,2074015007,531120,17091,2007,69,2,2.0,6,8,0,1,17105.0,5000,4885,5000,4250,1,0,0.85,0,2070,19175.0,1
0,2076795000,531210,17092,2007,56,1,2.0,2,1,0,1,17166.0,20000,20000,20000,10000,1,0,0.5,0,1680,18846.0,1
1,2077895008,531390,17093,2007,84,1,1.0,0,1,0,1,17135.0,68571,0,30000,15000,0,0,0.5,0,2520,19655.0,0
1,2080316006,531210,16946,2006,120,2,2.0,2,2,1,1,17013.0,105000,0,105000,89250,1,0,0.85,0,3600,20613.0,0
0,2082216004,531210,16947,2006,57,1,1.0,2,3,1,1,17013.0,48948,24320,25000,12500,0,0,0.5,0,1710,18723.0,1
0,2082246002,531210,16947,2006,35,1,1.0,2,3,1,1,17135.0,11688,4466,5000,2500,0,0,0.5,0,1050,18185.0,1
0,2085066002,531312,16947,2006,84,1,1.0,3,1,1,1,17105.0,10000,0,10000,5000,0,0,0.5,0,2520,19625.0,0
0,2085625008,531311,17098,2007,52,2,2.0,2,4,0,1,17105.0,50192,19999,20000,10000,1,0,0.5,0,1560,18665.0,1
1,2086046009,531210,16947,2006,240,7,1.0,12,1,1,1,17330.0,475000,0,475000,475000,0,1,1.0,0,7200,24530.0,0
1,2089865007,531210,17100,2007,84,1,1.0,0,1,0,1,17135.0,15000,0,15000,7500,0,0,0.5,0,2520,19655.0,0
1,2091235005,531210,17100,2007,84,3,1.0,0,3,0,1,17197.0,232760,0,50000,25000,0,0,0.5,0,2520,19717.0,0
0,2092325010,532230,17100,2007,60,4,1.0,0,4,0,1,17135.0,70000,0,70000,59500,0,0,0.85,0,1800,18935.0,0
0,2092915010,531320,17101,2007,84,3,1.0,2,3,0,1,17135.0,25000,0,25000,12500,0,0,0.5,0,2520,19655.0,0
0,2093204004,532120,14028,1998,120,7,1.0,0,0,1,0,14122.0,360000,0,360000,270000,0,0,0.75,1,3600,17722.0,0
0,2093375005,531390,17101,2007,220,23,1.0,0,23,0,1,17135.0,791000,11599,791000,593250,0,0,0.75,0,6600,23735.0,1
1,2097826002,532210,16952,2006,55,1,1.0,0,1,1,2,16982.0,58725,29630,30000,15000,0,0,0.5,0,1650,18632.0,1
1,2097875010,531210,17105,2007,67,1,1.0,1,1,0,1,17166.0,35000,33314,35000,17500,0,0,0.5,0,2010,19176.0,1
0,2098565002,531210,17105,2007,90,2,1.0,4,2,0,1,17135.0,50000,0,50000,25000,0,0,0.5,0,2700,19835.0,0
1,2101435000,531210,17106,2007,84,1,2.0,0,1,0,1,17135.0,25000,0,25000,12500,1,0,0.5,0,2520,19655.0,0
0,2102184003,532230,14032,1998,84,5,1.0,0,0,1,0,14060.0,60000,0,60000,48000,0,0,0.8,0,2520,16580.0,0
0,2107375007,531210,17108,2007,33,1,1.0,0,1,0,1,17135.0,62500,35000,35000,17500,0,0,0.5,0,990,18125.0,1
0,2107705010,531390,17108,2007,84,1,1.0,0,1,0,1,17531.0,25000,0,25000,12500,0,0,0.5,0,2520,20051.0,0
0,2110605005,531210,17112,2007,58,2,1.0,0,2,0,1,17166.0,35000,29843,35000,17500,0,0,0.5,0,1740,18906.0,1
1,2117256006,531210,16957,2006,275,2,2.0,0,2,1,1,16982.0,590600,302116,590600,442950,1,1,0.75,0,8250,25232.0,1
1,2117265002,531190,17114,2007,84,5,1.0,0,5,0,1,17225.0,264888,0,100000,50000,0,0,0.5,0,2520,19745.0,0
0,2117595007,531390,17114,2007,52,1,1.0,1,2,0,1,17166.0,40212,19954,20000,10000,0,0,0.5,0,1560,18726.0,1
0,2120486006,531210,16958,2006,259,2,1.0,0,2,1,1,17074.0,531700,102282,531700,398775,0,1,0.75,0,7770,24844.0,1
1,2120635007,531210,17118,2007,39,4,1.0,0,4,0,1,17135.0,52000,34000,35000,17500,0,0,0.5,0,1170,18305.0,1
1,2121315007,531390,17118,2007,42,4,1.0,0,4,0,1,17135.0,45818,9852,10000,5000,0,0,0.5,0,1260,18395.0,1
0,2122996010,531311,16958,2006,58,2,1.0,0,2,1,2,16982.0,67146,24389,25000,12500,0,0,0.5,0,1740,18722.0,1
1,2123085003,531210,17119,2007,57,6,2.0,0,6,0,1,17135.0,74900,48892,50000,25000,1,0,0.5,0,1710,18845.0,1
1,2124735010,532490,17119,2007,84,1,2.0,2,3,0,1,17135.0,102653,0,33000,16500,1,0,0.5,0,2520,19655.0,0
1,2126394001,532111,14041,1998,120,1,1.0,0,0,69560,0,14091.0,50000,0,50000,40000,0,0,0.8,1,3600,17691.0,0
1,2128956010,531390,16959,2006,84,1,1.0,1,1,1,1,17013.0,109300,0,50000,25000,0,0,0.5,0,2520,19533.0,0
0,2133795008,531210,17125,2007,49,1,2.0,0,1,0,1,17135.0,11850,4900,5000,2500,1,0,0.5,0,1470,18605.0,1
1,2133855002,531390,17125,2007,57,2,2.0,0,2,0,1,17135.0,19500,10000,10000,5000,1,0,0.5,0,1710,18845.0,1
0,2134235006,531312,17125,2007,30,2,2.0,0,2,0,1,17166.0,88080,49088,50000,25000,1,0,0.5,1,900,18066.0,1
0,2134455002,531311,17125,2007,84,1,2.0,0,1,0,1,17135.0,36379,0,20000,10000,1,0,0.5,0,2520,19655.0,0
1,2134634001,532230,14045,1998,84,5,1.0,0,0,1,0,14122.0,60000,0,60000,48000,0,0,0.8,0,2520,16642.0,0
1,2137895000,531210,17126,2007,12,1,2.0,1,1,0,1,17166.0,250000,0,250000,187500,1,0,0.75,1,360,17526.0,0
1,2141394010,532230,14047,1998,98,20,1.0,0,0,1,0,14091.0,100000,0,100000,80000,0,0,0.8,0,2940,17031.0,0
1,2143805002,531210,17132,2007,60,1,2.0,1,2,0,1,17166.0,32100,0,32100,16050,1,0,0.5,0,1800,18966.0,0
1,2147255000,531311,17133,2007,52,8,1.0,0,8,0,1,17166.0,159432,100000,100000,50000,0,0,0.5,0,1560,18726.0,1
1,2147846007,531390,16966,2006,57,10,1.0,5,10,1,1,16982.0,150000,150000,150000,127500,0,0,0.85,0,1710,18692.0,1
0,2151956008,531210,16967,2006,58,4,1.0,0,4,1,2,16982.0,63864,29978,30000,15000,0,0,0.5,0,1740,18722.0,1
1,2153995006,531210,17135,2007,22,1,1.0,0,1,0,1,17166.0,85682,19199,29000,14500,0,0,0.5,1,660,17826.0,1
1,2155214003,532230,14054,1998,60,4,1.0,0,0,1,0,14122.0,29000,0,29000,14500,0,0,0.5,0,1800,15922.0,0
1,2155836004,531210,16968,2006,26,1,1.0,1,2,1,1,17652.0,97836,47554,50000,25000,0,0,0.5,0,780,18432.0,1
1,2161834008,532230,14056,1998,276,23,1.0,0,0,1,0,14425.0,881800,0,881800,661350,0,1,0.75,0,8280,22705.0,0
0,2167155002,531210,17143,2007,48,1,1.0,0,1,0,1,17197.0,339070,85000,100000,50000,0,0,0.5,0,1440,18637.0,1
1,2167724000,532230,14060,1998,120,6,1.0,0,0,1,0,14152.0,105000,0,105000,78750,0,0,0.75,1,3600,17752.0,0
0,2168646005,531210,16973,2006,1,3,1.0,0,3,1,1,17135.0,20646,8430,12500,6250,0,0,0.5,0,30,17165.0,1
1,2169086005,531210,16973,2006,277,4,1.0,0,0,1,1,16982.0,640700,37919,640700,480525,0,1,0.75,0,8310,25292.0,1
0,2169445010,531210,17146,2007,84,5,2.0,0,5,0,1,17197.0,12550,0,10000,5000,1,0,0.5,0,2520,19717.0,0
0,2169625005,531210,17146,2007,65,1,1.0,1,1,0,1,17166.0,110000,100000,100000,50000,0,0,0.5,0,1950,19116.0,1
1,2173334008,531110,14062,1998,300,7,1.0,0,0,1,0,14213.0,188000,0,200000,150000,0,1,0.75,0,9000,23213.0,0
1,2173526009,531210,16974,2006,300,4,1.0,0,4,1,1,17044.0,230500,0,230500,172875,0,1,0.75,0,9000,26044.0,0
